3334,-1,-0.396014285030205,0
3335,-0.333333333333333,-0.396014285030205,0
3336,0.333333333333333,-0.396014285030205,0
3337,1,-0.396014285030205,0
3338,-1,0.380902976846054,0
3339,-0.333333333333333,0.380902976846054,0
3340,0.333333333333333,0.380902976846054,0
3341,1,0.380902976846054,0
3342,-1,1.15782023872231,0
3343,-0.333333333333333,1.15782023872231,0
3344,0.333333333333333,1.15782023872231,0
3345,1,1.15782023872231,0
3346,-1,1.93473750059857,0
3347,-0.333333333333333,1.93473750059857,0
3348,0.333333333333333,1.93473750059857,0
3349,1,1.93473750059857,0
3350,-1,2.71165476247483,0
3351,-0.333333333333333,2.71165476247483,0
3352,0.333333333333333,2.71165476247483,0
3353,1,2.71165476247483,0
3354,-1,3.48857202435109,0
3355,-0.333333333333333,3.48857202435109,0
3356,0.333333333333333,3.48857202435109,0
3357,1,3.48857202435109,0
3358,-1,4.26548928622735,0
3359,-0.333333333333333,4.26548928622735,0
3360,0.333333333333333,4.26548928622735,0
3361,1,4.26548928622735,0
3362,-1,5.0424065481036,0
3363,-0.333333333333333,5.0424065481036,0
3364,0.333333333333333,5.0424065481036,0
3365,1,5.0424065481036,0
3366,-1,5.81932380997986,0
3367,-0.333333333333333,5.81932380997986,0
3368,0.333333333333333,5.81932380997986,0
3369,1,5.81932380997986,0
3370,-1,6.59624107185612,0
3371,-0.333333333333333,6.59624107185612,0
3372,0.333333333333333,6.59624107185612,0
3373,1,6.59624107185612,0
3374,-1,7.37315833373238,0
3375,-0.333333333333333,7.37315833373238,0
3376,0.333333333333333,7.37315833373238,0
3377,1,7.37315833373238,0
3378,-1,8.15007559560864,0
3379,-0.333333333333333,8.15007559560864,0
3380,0.333333333333333,8.15007559560864,0
3381,1,8.15007559560864,0
3382,-1,8.9269928574849,0
3383,-0.333333333333333,8.9269928574849,0
3384,0.333333333333333,8.9269928574849,0
3385,1,8.9269928574849,0
3386,-1,9.70391011936116,0
3387,-0.333333333333333,9.70391011936116,0
3388,0.333333333333333,9.70391011936116,0
3389,1,9.70391011936116,0
3390,-1,10.4808273812374,0
3391,-0.333333333333333,10.4808273812374,0
3392,0.333333333333333,10.4808273812374,0
3393,1,10.4808273812374,0
3394,-1,11.2577446431137,0
3395,-0.333333333333333,11.2577446431137,0
3396,0.333333333333333,11.2577446431137,0
3397,1,11.2577446431137,0
3398,-1,12.0346619049899,0
3399,-0.333333333333333,12.0346619049899,0
3400,0.333333333333333,12.0346619049899,0
3401,1,12.0346619049899,0
3402,-1,12.8115791668662,0
3403,-0.333333333333333,12.8115791668662,0
3404,0.333333333333333,12.8115791668662,0
3405,1,12.8115791668662,0
3406,-1,13.5884964287425,0
3407,-0.333333333333333,13.5884964287425,0
3408,0.333333333333333,13.5884964287425,0
3409,1,13.5884964287425,0
3410,-1,14.3654136906187,0
3411,-0.333333333333333,14.3654136906187,0
3412,0.333333333333333,14.3654136906187,0
3413,1,14.3654136906187,0
3414,-1,15.142330952495,0
3415,-0.333333333333333,15.142330952495,0
3416,0.333333333333333,15.142330952495,0
3417,1,15.142330952495,0
3418,-1,15.9192482143712,0
3419,-0.333333333333333,15.9192482143712,0
3420,0.333333333333333,15.9192482143712,0
3421,1,15.9192482143712,0
3422,-1,16.6961654762475,0
3423,-0.333333333333333,16.6961654762475,0
3424,0.333333333333333,16.6961654762475,0
3425,1,16.6961654762475,0
3426,-1,17.4730827381237,0
3427,-0.333333333333333,17.4730827381237,0
3428,0.333333333333333,17.4730827381237,0
3429,1,17.4730827381237,0
3430,-1,18.25,0
3431,-0.333333333333333,18.25,0
3432,0.333333333333333,18.25,0
3433,1,18.25,0
3434,-1,-0.396014285030205,1
3435,-0.333333333333333,-0.396014285030205,1
